Full Name, Party, Utterances Count, PA Profile, Profile Photo
"Ebrahim, Mr EI","ANC","402","https://www.pa.org.za/person/ebrahim-ismail-ebrahim/","https://static.pmg.org.za/1044.jpg"
"Oliphant, Ms MN","ANC","5","https://www.pa.org.za/person/mildred-nelisiwe-oliphant/","https://static.pmg.org.za/4187.jpg"
"Oliphant , Mr GG","ANC","9","https://www.pa.org.za/person/gaolatlhe-godfrey-oliphant/","https://static.pmg.org.za/4188.jpg"
"Pandor, Dr GN","ANC","7","https://www.pa.org.za/person/grace-naledi-mandisa-pandor/","https://static.pmg.org.za/300.jpg"
"Peters, Ms ED","ANC","514","https://www.pa.org.za/person/elizabeth-dipuo-peters/","https://static.pmg.org.za/peters_ed.jpg"
"Phaahla, Dr JM","ANC","13","https://www.pa.org.za/person/mathume-joseph-phaahla/","https://static.pmg.org.za/4192.jpg"
"Pilane-Majake, Dr MC","ANC","26","https://www.pa.org.za/person/makgathatso-charlotte-chana-pilane-majake/","https://static.pmg.org.za/images/committee-members/resize/pilane-majake_ms_mc-pilane-majake_chana.jpg"
"Pule, Ms DD","ANC","8","https://www.pa.org.za/person/dina-deliwe-pule/","https://static.pmg.org.za/images/committee-members/resize/pule_ms_d_d-pule_dina_deliwe_e130_anc.jpg"
"Frolick, Mr CT","ANC","85","https://www.pa.org.za/person/cedric-thomas-frolick/","https://static.pmg.org.za/62.jpg"
"Fubbs, Ms JL","ANC","18","https://www.pa.org.za/person/joanmariae-louise-fubbs/","https://static.pmg.org.za/images/committee-members/resize/fubbs_ms_jl-fubbs_joanmariae.jpg"
"Radebe, Mr GS","ANC","163","https://www.pa.org.za/person/goodwill-sbusiso-radebe/","https://static.pmg.org.za/images/committee-members/resize/radebe_mr_gs_-radebe_goodwill_sbusiso.jpg"
"Gamede, Mr DD","ANC","21","https://www.pa.org.za/person/dumisani-dennis-gamede/","https://static.pmg.org.za/images/committee-members/resize/gamede_mr_dd-gamede_dennis_dumisani_0011.jpg"
"Radebe, Mr JT","ANC","166","https://www.pa.org.za/person/jeffrey-thamsanqa-radebe/","https://static.pmg.org.za/4193.jpg"
"Radebe, Mr BA","ANC","212","https://www.pa.org.za/person/bhekiziswe-abram-radebe/","https://static.pmg.org.za/radebe.jpg"
"Ramatlakane, Mr L","ANC","102","https://www.pa.org.za/person/leonard-ramatlakane/","https://static.pmg.org.za/Ramatlakane_Leonard_-_06.jpg"
"Rantho, Ms DZ","ANC","1","https://www.pa.org.za/person/daphne-zukiswa-rantho/","https://static.pmg.org.za/images/committee-members/resize/rantho_ms_dz-rantho_daphne_zukiswa1.jpg"
"Gaum, Adv AH","ANC","32","https://www.pa.org.za/person/andre-hurtley-gaum/","https://static.pmg.org.za/images/committee-members/resize/gaum_adv_ah-gaum_andre_hurtley_anc.jpg"
"Gigaba, Mr KM","ANC","13","https://www.pa.org.za/person/knowledge-malusi-nkanyezi-gigaba/","https://static.pmg.org.za/4129.jpg"
"Gina, Ms N","ANC","12","https://www.pa.org.za/person/nomalungelo-gina/","https://static.pmg.org.za/68.jpg"
"Lekgetho, Mr G","ANC","37","https://www.pa.org.za/person/george-lekgetho/","https://static.pmg.org.za/images/committee-members/resize/lekgetho_mr_g-lekgetho_george_anc.jpg"
"Gumede, Mr DM","ANC","452","https://www.pa.org.za/person/donald-mlindwa-gumede/","https://static.pmg.org.za/images/committee-members/resize/gumede_mr_dm-gumede_donald_mlindwa.jpg"
"Shabangu, Ms S","ANC","22","https://www.pa.org.za/person/susan-shabangu/","https://static.pmg.org.za/4195.jpg"
"Sibande, Mr MP","ANC","11","https://www.pa.org.za/person/mtikeni-patrick-sibande/","https://static.pmg.org.za/images/committee-members/resize/sibande_mr_mp-sibande_mtikeni_patrick.jpg"
"Sibanyoni, Mr JB","ANC","20","https://www.pa.org.za/person/jonas-ben-sibanyoni/","https://static.pmg.org.za/images/committee-members/resize/sibanyoni_mr_j_b_-sibanyoni_j_b_anc.jpg"
"Sibiya, Ms DP","ANC","286","https://www.pa.org.za/person/duduzile-patricia-sibiya/","https://static.pmg.org.za/sibiya.jpg"
"Sindane, Ms GS","ANC","7","https://www.pa.org.za/person/gelana-sarian-sindane/","https://static.pmg.org.za/null"
"Sisulu, Ms LN","ANC","7","https://www.pa.org.za/person/lindiwe-nonceba-sisulu/","https://static.pmg.org.za/sisulu.jpg"
"Sisulu, Mr M V","ANC","1","https://www.pa.org.za/person/max-vuyisile-sisulu/","https://static.pmg.org.za/images/committee-members/resize/sisulu_mr_m_v_-sisulu_max_vuyisile_anc.jpg"
"Sizani, Mr PS","ANC","7","https://www.pa.org.za/person/phumelele-stone-sizani/","https://static.pmg.org.za/Sizani_Phumelele_Stone.jpg"
"Skosana, Mr JJ","ANC","267","https://www.pa.org.za/person/james-jim-skosana/","https://static.pmg.org.za/images/committee-members/resize/skosana_mr_jj-skosana_james_jim_11.jpg"
"Smith, Mr VG","ANC","248","https://www.pa.org.za/person/vincent-george-smith/","https://static.pmg.org.za/images/committee-members/resize/smith_mr_vg-smith_vincent_george_0011.jpg"
"Sogoni, Mr EM","ANC","3","https://www.pa.org.za/person/elliot-mshiyeni-sogoni/","https://static.pmg.org.za/images/committee-members/resize/sogoni_mr_e_m-songoni_elliot_mshiyeni_anc.jpg"
"Sotyu, Ms MM","ANC","2","https://www.pa.org.za/person/makhotso-magdeline-sotyu/","https://static.pmg.org.za/346.jpg"
"Hanekom, Mr DA","ANC","12","https://www.pa.org.za/person/derek-andre-hanekom/","https://static.pmg.org.za/images/committee-members/resize/hanekom_mr_d-deputy_minister_of_science_and_technology_derek_hanakom_anc.jpg"
"Tau, Mr RJ","ANC","29","https://www.pa.org.za/person/raseriti-johannes-tau/","https://static.pmg.org.za/705.jpg"
"Thabethe, Ms E","ANC","2","https://www.pa.org.za/person/elizabeth-thabethe/","https://static.pmg.org.za/4200.jpg"
"Themba, Ms MP","ANC","7","null","https://static.pmg.org.za/images/committee-members/resize/themba_ms_m_p-themba_malesane_priscilla_anc.jpg"
"Thobejane, Mr SG","ANC","2","https://www.pa.org.za/person/setlamorago-godfrey-thobejane/","https://static.pmg.org.za/images/committee-members/resize/thobejane_mr_sg-thobejane_setlamorago_godfrey.jpg"
"Abrahams, Ms BL","ANC","571","https://www.pa.org.za/person/beverley-lynette-abrahams/","https://static.pmg.org.za/images/committee-members/resize/abrahams_ms_bl-abrahams_beverley_lynette_0008.jpg"
"Holomisa, Nkosi SP","ANC","4","https://www.pa.org.za/person/sango-patekile-holomisa/","https://static.pmg.org.za/Holomisa_SP.jpg"
"Tobias, Ms TV","ANC","102","https://www.pa.org.za/person/thandi-vivian-tobias/","https://static.pmg.org.za/Tobias.jpg"
"Tseke, Ms GK","ANC","344","https://www.pa.org.za/person/grace-kekulu-tseke/","https://static.pmg.org.za/tseke.jpg"
"Tsenoli, Mr SL","ANC","12","https://www.pa.org.za/person/solomon-lechesa-tsenoli/","https://static.pmg.org.za/tsenoli.jpg"
"Abram, Mr S","ANC","19","https://www.pa.org.za/person/salamuddi-salam-abram/","https://static.pmg.org.za/images/committee-members/resize/abram_mr_s-abram_salamuddi_anc.jpg"
"Tshabalala, Ms J","ANC","550","https://www.pa.org.za/person/judith-tshabalala/","https://static.pmg.org.za/tshabalala.jpg"
"Tshwete, Ms P","ANC","156","https://www.pa.org.za/person/pamela-tshwete/","https://static.pmg.org.za/tshwete.jpg"
"Tsotetsi, Ms D","ANC","151","https://www.pa.org.za/person/dikeledi-rebecca-tsotetsi/","https://static.pmg.org.za/images/committee-members/resize/tsotetsi_ms_d-tsotetsi_dikeledi_rebecca.jpg"
"Adams, Ms PE","ANC","192","https://www.pa.org.za/person/patricia-emily-adams/","https://static.pmg.org.za/images/committee-members/resize/adams_ms_pe-adams_patricia_emily.jpg"
"Adams, Mr F","ANC","7","https://www.pa.org.za/person/freddie-adams/","https://static.pmg.org.za/images/committee-members/resize/adams_mr_f-adams_freddi.jpg"
"Baloyi, Mr MR","ANC","37","https://www.pa.org.zaperson/masenyani-richard-baloyi/","https://static.pmg.org.za/images/committee-members/resize/baloyi_mr_m-baloyi_masenyani_richard_anc.jpg"
"Mabasa, Mr X","ANC","5","https://www.pa.org.za/person/xitlhangoma-mabasa/","https://static.pmg.org.za/1010.jpg"
"Bapela, Mr KO","ANC","3","https://www.pa.org.za/person/kopeng-obed-bapela/","https://static.pmg.org.za/9.jpg"
"Van Schalkwyk, Mr MC","ANC","1","https://www.pa.org.za/person/marthinus-christoffel-johannes-van-schalkwyk/","https://static.pmg.org.za/images/committee-members/resize/van_schalkwyk_mr_m_c_j-van_schalkwyk_marthinus_christoffel_johannes_anc.jpg"
"Jacobs, Mr MP","ANC","227","https://www.pa.org.za/person/mbuyiselo-patrick-jacobs/","https://static.pmg.org.za/images/committee-members/resize/jacobs_mr_mp-jacobs_mbuyiselo_patrickanc.jpg"
"van Wyk, Ms A","ANC","14","null","https://static.pmg.org.za/images/committee-members/resize/van_wyk_ms_a-van_wyk_annelize_anc.jpg"
"Mabuza, Ms MC","ANC","52","null","https://static.pmg.org.za/images/committee-members/resize/mabuza_mrs_mc-mabuza_manana_catherine.jpg"
"Bhengu, Mr F","ANC","8","https://www.pa.org.za/person/fezile-bhengu/","https://static.pmg.org.za/images/committee-members/resize/bhengu_mr_f-bhengu_fezile_0005.jpg"
"Xaba-Ntshaba, Ms PP","ANC","171","https://www.pa.org.za/person/phindisile-pretty-xaba-ntshaba/","https://static.pmg.org.za/xaba-ntshaba.jpg"
"Bhengu, Ms NR","ANC","45","https://www.pa.org.za/person/nozabelo-ruth-bhengu/","https://static.pmg.org.za/1038.jpg"
"Xingwana, Ms LM","ANC","7","null","https://static.pmg.org.za/images/committee-members/resize/xingwana_ms_l_m-xingwana_lulama_marytheresa_anc.jpg"
"Madlala, Ms NM","ANC","1","null","https://static.pmg.org.za/images/committee-members/resize/madlalams_nm-madlala_nomopo_maggie.jpg"
"Bogopane-Zulu, Ms HI","ANC","4","https://www.pa.org.za/person/hendrietta-ipeleng-bogopane-zulu/","https://static.pmg.org.za/images/committee-members/resize/bogopane-zulu_ms_h-bogopane-zulu_hendrietta_ipelenganc.jpg"
"Madlopha, Ms CQ","ANC","2","https://www.pa.org.za/person/celiwe-qhamkile-madlopha/","https://static.pmg.org.za/images/committee-members/resize/madlopha_ms_cq-madlopha_celiwe_qhamkile_14.jpg"
"Magagula, Mr VV","ANC","56","null","https://static.pmg.org.za/images/committee-members/resize/magagula_mr_v_v-magagula_vuselelo_vincent.jpg"
"Jeffery, Mr JH","ANC","72","https://www.pa.org.za/person/john-harold-jeffery/","https://static.pmg.org.za/99.jpg"
"Joemat-Pettersson, Ms TM","ANC","40","https://www.pa.org.za/person/tina-monica-joemat-pettersson/","https://static.pmg.org.za/100.jpg"
"Johnson, Mr M","ANC","28","https://www.pa.org.za/person/mlungisi-johnson/","https://static.pmg.org.za/images/committee-members/resize/johnson_mr_m-johnson_mlungisi_0002.jpg"
"Borman, Ms GM","ANC","8","https://www.pa.org.za/person/gloria-mary-borman/","https://static.pmg.org.za/images/committee-members/resize/borman_ms_g-borman_gloria_maryanc.jpg"
"Magubane, Mr D","ANC","3","null","https://static.pmg.org.za/null"
"Boroto, Ms MG","ANC","101","https://www.pa.org.za/person/mmatlala-grace-boroto/","https://static.pmg.org.za/19.jpg"
"Magwanishe, Mr GB","ANC","120","https://www.pa.org.za/person/gratitude-magwanishe/","https://static.pmg.org.za/149.jpg"
"Mahlangu, Mr MJ","ANC","967","null","https://static.pmg.org.za/images/committee-members/resize/mahlangu_mr_mj-mahlangu_mninwa_johannes.jpg"
"Makasi, Ms XC","ANC","1","https://www.pa.org.za/person/xoliswa-caroline-makasi/","https://static.pmg.org.za/images/committee-members/resize/makasi_mrs_xc-makasi_xoliswa_caroline.jpg"
"Kekana, Mr CD","ANC","1537","https://www.pa.org.za/person/charles-danny-kekana/","https://static.pmg.org.za/images/committee-members/resize/kekana_mr_cd-kekana-charles_6.jpg"
"Burgess, Mr C","ANC","2","https://www.pa.org.za/person/cecil-valentine-burgess/","https://static.pmg.org.za/images/committee-members/resize/burgess_mr_c-burgess_cecil_valentineanc.jpg"
"Kholwane, Mr SE","ANC","2","https://www.pa.org.za/person/sikhumbuzo-eric-kholwane/","https://static.pmg.org.za/ERIC_SE_PMG.jpg"
"Khumalo, Ms FE","ANC","124","https://www.pa.org.za/person/fikile-eunice-khumalo/","https://static.pmg.org.za/3723.jpg"
"Carrim, Mr YI","ANC","783","https://www.pa.org.za/person/yunus-ismail-carrim/","https://static.pmg.org.za/images/committee-members/resize/carrim_mr_yi-carrim_yunus_ismail_0013.jpg"
"Khunou, Ms NP","ANC","3","https://www.pa.org.za/person/nthabiseng-pauline-khunou/","https://static.pmg.org.za/images/committee-members/resize/khunou_ms_np-khunou_nthabiseng_pauline.jpg"
"Koornhof, Dr GW","ANC","25","https://www.pa.org.za/person/gerhardus-willem-koornhof/","https://static.pmg.org.za/115.jpg"
"Koornhof, Mr NC","ANC","11","https://www.pa.org.za/person/nicolaas-jacobus-janse-van-rensburg-koornhof/","https://static.pmg.org.za/2145.jpg"
"Cele, Mr MA","ANC","19","https://www.pa.org.za/person/mosie-antony-cele/","https://static.pmg.org.za/images/committee-members/resize/cele_mr_ma-cele_ma.jpg"
"Kota-Mpeko, Ms ZA","ANC","14","https://www.pa.org.za/person/zoliswa-albertina-kota-fredericks/","https://static.pmg.org.za/kota.jpg"
"Chaane, Mr TE","ANC","31","https://www.pa.org.za/person/teboho-edwin-chaane/","https://static.pmg.org.za/images/committee-members/resize/chaane_mr_t-chaane_teboho_edwinanc.jpg"
"Chabane, Mr OC","ANC","96","https://www.pa.org.za/person/ohm-collins-chabane/","https://static.pmg.org.za/images/committee-members/resize/chabane_mr_c-chabane_ohm_collinsanc.jpg"
"Chikunga, Ms LS","ANC","4","https://www.pa.org.za/person/lydia-sindisiwe-chikunga/","https://static.pmg.org.za/35.jpg"
"Kubayi, Ms M","ANC","2","https://www.pa.org.za/person/mmamoloko-tryphosa-kubayi/","https://static.pmg.org.za/Kubayi-Ngubane.jpg"
"Chiloane, Ms TD","ANC","3","https://www.pa.org.za/person/thapelo-dorothy-chiloane/","https://static.pmg.org.za/thapelo_chiloane.jpg"
"Chohan, Ms FI","ANC","16","https://www.pa.org.za/person/fatima-ismail-chohan/","https://static.pmg.org.za/4124.jpg"
"Coleman, Ms EM","ANC","6","https://www.pa.org.za/person/elsie-mmathulare-coleman/","https://static.pmg.org.za/1041.jpg"
"Cronin, Mr JP","ANC","5","https://www.pa.org.za/person/jeremy-patrick-cronin/","https://static.pmg.org.za/4125.jpg"
"Cwele, Dr SC","ANC","2","https://www.pa.org.za/person/siyabonga-cyprian-cwele/","https://static.pmg.org.za/siyabonga_cwele.jpg"
"Daniels, Ms PN","ANC","62","null","https://static.pmg.org.za/null"
"Makhubela-Mashele, Ms LS","ANC","145","https://www.pa.org.za/person/lusizo-sharon-makhubela-mashele/","https://static.pmg.org.za/163.jpg"
"De Beer, Mr CJ","ANC","8","https://www.pa.org.za/person/charel-jacobus-de-beer/","https://static.pmg.org.za/1099.jpg"
"Makwetla, Mr SP","ANC","2","https://www.pa.org.za/person/sampson-phathakge-makwetla/","https://static.pmg.org.za/Makwetla_SP.jpg"
"Maluleka, Mr HP","ANC","6","https://www.pa.org.za/person/holmes-peter-maluleka/","https://static.pmg.org.za/images/committee-members/resize/maluleka_mr_hp_-maluleka_holmes_peter_j0004.jpg"
"Maluleke, Ms B","ANC","527","https://www.pa.org.za/person/ms-maluleke-boitumelo-joyce/","https://static.pmg.org.za/Maluleke_B.jpg"
"Manamela, Mr KB","ANC","19","https://www.pa.org.za/person/kgwaridi-buti-manamela/","https://static.pmg.org.za/4143.jpg"
"Diale, Mr LN","ANC","7","https://www.pa.org.za/person/letsau-nelson-diale/","https://static.pmg.org.za/images/committee-members/resize/diale_mr_l-diale_letsau_nelson_anc.jpg"
"Manana, Mr MC","ANC","9","https://www.pa.org.za/person/mduduzi-comfort-manana/","https://static.pmg.org.za/6f6b48308e00b12e9cb76a70c8e54d1a.jpg"
"Dikgale, Ms MC","ANC","118","https://www.pa.org.za/person/masefako-clarah-dikgale/","https://static.pmg.org.za/45.jpg"
"Mandela, Nkosi ZM","ANC","12","https://www.pa.org.za/person/zwelivelile-mandlesizwe-dalibhunga-mandela/","https://static.pmg.org.za/Mandela_ZM.jpg"
"Mangena, Ms MS","ANC","3","https://www.pa.org.za/person/modjadji-sarah-mangena/","https://static.pmg.org.za/images/committee-members/resize/mangena_ms_ms-mangena_modjadji_sarah.jpg"
"Manuel, Mr TA","ANC","35","null","https://static.pmg.org.za/images/committee-members/resize/manuel_mr_ta-manuel_trevor_andrew.jpg"
"Dlakude, Ms DE","ANC","516","https://www.pa.org.za/person/dorris-eunice-dlakude/","https://static.pmg.org.za/Dlakude.jpg"
"Mapisa-Nqakula, Ms NN","ANC","10","https://www.pa.org.za/person/nosiviwe-noluthando-mapisa-nqakula/","https://static.pmg.org.za/1/images.jpg"
"Dlamini, Ms BO","ANC","123","https://www.pa.org.za/person/bathabile-olive-dlamini/","https://static.pmg.org.za/2341.jpg"
"Dlodlo, Ms A","ANC","2","https://www.pa.org.za/person/ayanda-dlodlo/","https://static.pmg.org.za/Dlodlo_A.jpg"
"Dlomo, Ms BJ","ANC","3","https://www.pa.org.za/person/bongekile-jabulile-dlomo/","https://static.pmg.org.za/1388.jpg"
"Martins, Mr BA","ANC","12","https://www.pa.org.za/person/benedict-anthony-duke-martins/","https://static.pmg.org.za/images/committee-members/resize/martins_mr_ba-martins_benedict_anthony_duke_0003.jpg"
"Maserumule, Mr FT","ANC","1","https://www.pa.org.za/person/frans-tlokwe-maserumule/","https://static.pmg.org.za/null"
"Mashatile, Mr SP","ANC","1","https://www.pa.org.za/person/shipokosa-paul-mashatile/","https://static.pmg.org.za/P_Mashatile.jpg"
"Dlulane, Ms BN","ANC","27","https://www.pa.org.za/person/beauty-nomvuzo-dlulane/","https://static.pmg.org.za/56.jpg"
"Mashigo, Ms RM","ANC","8","https://www.pa.org.za/person/refilwe-modikanalo-mashigo/","https://static.pmg.org.za/images/committee-members/resize/mashigo_mr_rm-mashigo_refilwe_junior.jpg"
"Mashile, Mr BL","ANC","11","https://www.pa.org.za/person/buoang-lemias-mashile/","https://static.pmg.org.za/images/committee-members/resize/mashile_mr_bl-mashile_buoang_lemias_1.jpg"
"Masilo, Ms JM","ANC","1","https://www.pa.org.za/person/joyce-mabel-masilo/","https://static.pmg.org.za/images/committee-members/resize/masilo_ms_jm_-masilo_joyce_mabel.jpg"
"Masutha, Adv TM","ANC","155","https://www.pa.org.za/person/tshililo-michael-masutha/","https://static.pmg.org.za/4081.jpg"
"Dube, Ms MC","ANC","20","https://www.pa.org.za/person/molebogeng-christina-dube/","https://static.pmg.org.za/images/committee-members/resize/dube_ms_m-dube_molebogeng_christina_da.jpg"
"Mathebe, Ms DH","ANC","29","https://www.pa.org.za/person/dudu-hellen-mathebe/","https://static.pmg.org.za/images/committee-members/resize/mathebe_ms_dh-mathebe_dudu_hellen_0007_0.jpg"
"Mathibela, Ms NF","ANC","1","https://www.pa.org.za/person/nomvula-frieda-mathibela/","https://static.pmg.org.za/images/committee-members/resize/mathibela_ms_nf-mathibela_nomvula_frieda_h130.jpg"
"Duma, Mr NM","ANC","93","https://www.pa.org.za/person/ndleleni-moses-duma/","https://static.pmg.org.za/Ndleleni_Moses_Duma_PMG.jpg"
"Matshoba, Mr JM","ANC","13","https://www.pa.org.za/person/joel-mntwabantu-matshoba/","https://static.pmg.org.za/images/committee-members/resize/matshoba_mr_jm-matshoba_joel_mntwabantu_.jpg"
"Dunjwa, Ms ML","ANC","10","https://www.pa.org.za/person/mary-ann-lindelwa-dunjwa/","https://static.pmg.org.za/1035.jpg"
"Memela, Ms TC","ANC","53","https://www.pa.org.za/person/thandi-cecilia-memela/","https://static.pmg.org.za/images/committee-members/resize/memela_ms_tc-memela_thandi_cecilia_0009.jpg"
"Mbalula, Mr FA","ANC","4","https://www.pa.org.za/person/fikile-april-mbalula/","https://static.pmg.org.za/Mbalula_F.jpg"
"Mdakane, Mr MR","ANC","52","https://www.pa.org.za/person/mzameni-richard-mdakane/","https://static.pmg.org.za/mdakane.jpg"
"Mkhize, Prof HB","ANC","9","https://www.pa.org.za/person/hlengiwe-buhle-mkhize/","https://static.pmg.org.za/Mkhize_HB.jpg"
"Mlangeni, Mr A","ANC","11","null","https://static.pmg.org.za/images/committee-members/resize/mlangeni_a-mlangeni_andrew_e005.jpg"
"Mncube,Ms BV","ANC","2","https://www.pa.org.za/person/busisiwe-veronica-mncube/","https://static.pmg.org.za/mncube_pmg.jpg"
"Mnisi, Ms NA","ANC","2","https://www.pa.org.za/person/nokhaya-adelaide-mnisi/","https://static.pmg.org.za/images/committee-members/resize/mnisi_ms_na-mnisi_nokhaya_2.jpg"
"Mocumi, Ms PA","ANC","2","https://www.pa.org.za/person/poppy-audrey-mocumi/","https://static.pmg.org.za/images/committee-members/resize/mocumi_ms_pa-mocumi_poppy_audrey.jpg"
"Mofokeng, Mr TM","ANC","41","https://www.pa.org.za/person/tjheta-makwa-harry-mofokeng/","https://static.pmg.org.za/images/committee-members/resize/mofokeng_mr_tm_-mofokeng_tjheta_makwa_harry.jpg"
"Mohale, Ms MC","ANC","12","https://www.pa.org.za/person/mankwana-christinah-mohale/","https://static.pmg.org.za/images/committee-members/resize/mohale_ms_mc-mohale_mankwana_christinah.jpg"
"Mokgoro, Mr GG","ANC","2","https://www.pa.org.za/person/gauta-george-mokgoro/","https://static.pmg.org.za/images/committee-members/resize/mokgoro_mr_gg_-mokgoro_gauta_george.jpg"
"Mokoena, Mr AD","ANC","103","null","https://static.pmg.org.za/null"
"Moloto, Mr KA","ANC","51","https://www.pa.org.za/person/koena-arthur-moloto/","https://static.pmg.org.za/images/committee-members/resize/moloto_mr_ka_-photo0026.jpg"
"Nchabeleng, Mr ME","ANC","131","https://www.pa.org.za/person/mamagase-elleck-nchabeleng/","https://static.pmg.org.za/419.jpg"
"Moshodi, Ms ML","ANC","196","https://www.pa.org.za/person/moji-lydia-moshodi/","https://static.pmg.org.za/MOJI_LYDIA_MOSHODI.jpg"
"Moss, Ms LN","ANC","90","https://www.pa.org.za/person/linda-nellie-moss/","https://static.pmg.org.za/3739.jpg"
"Ndabeni-Abrahams, Ms ST","ANC","4","https://www.pa.org.za/person/stella-tembisa-ndabeni-abrahams/","https://static.pmg.org.za/Ndabeni.jpg"
"Ndebele, Mr JS","ANC","7","https://www.pa.org.za/person/joel-sibusiso-ndebele/","https://static.pmg.org.za/images/committee-members/resize/ndebele_mr_js-ndebele_joel_sibusiso_anc.jpg"
"Motsepe, Ms RM","ANC","89","https://www.pa.org.za/person/rebecca-mmakosha-motsepe/","https://static.pmg.org.za/null"
"Motshekga, Ms MA","ANC","5","https://www.pa.org.za/person/matsie-angelina-motshekga/","https://static.pmg.org.za/Motshekga_MA.jpg"
"Motshekga, Prof MS","ANC","0","https://www.pa.org.za/person/mathole-serofo-motshekga/","https://static.pmg.org.za/Motshekha_MS.jpg"
"Motsoaledi, Dr PA","ANC","45","https://www.pa.org.za/person/pakishe-aaron-motsoaledi/","https://static.pmg.org.za/4157.jpg"
"Nel, Mr AC","ANC","69","https://www.pa.org.za/person/andries-carl-nel/","https://static.pmg.org.za/4161.jpg"
"Nene, Mr NM","ANC","4","https://www.pa.org.za/person/nhlanhla-musa-nene/","https://static.pmg.org.za/images/committee-members/resize/nene_mr_nm-nene_nhlanhla_musa_anc.jpg"
"Mthethwa, Mr EM","ANC","384","https://www.pa.org.za/person/enock-muzi-mthethwa/","https://static.pmg.org.za/ENOCH_MUZI_MTHETHWA.jpg"
"Mthethwa, Mr EN","ANC","384","https://www.pa.org.za/person/emmanuel-nkosinathi-mthethwa/","https://static.pmg.org.za/263.jpg"
"Mtshali, Mr E","ANC","6","https://www.pa.org.za/person/eric-mtshali/","https://static.pmg.org.za/images/committee-members/resize/mtshali_mr_e_-mtshali_eric_c068.jpg"
"Newhoudt-Druchen, Ms WS","ANC","614","https://www.pa.org.za/person/wilma-susan-newhoudt-druchen/","https://static.pmg.org.za/Newhout_WS.jpg"
"Mufamadi, Mr TA","ANC","5","https://www.pa.org.za/person/thabadiawa-alfred-mufamadi/","https://static.pmg.org.za/images/committee-members/resize/mufamadi_mr_ta_-mufamadi_thabadiawa_alfred.jpg"
"Mushwana, Ms FF","ANC","3","https://www.pa.org.za/person/foni-florence-mushwana/","https://static.pmg.org.za/images/committee-members/resize/mushwana_ms_ff_-mushwana_foni_florence.jpg"
"Muthambi, Ms AF","ANC","51","https://www.pa.org.za/person/azwihangwisi-faith-muthambi/","https://static.pmg.org.za/Muthambi_AF.jpg"
"Ngcobo, Mr EN","ANC","171","null","https://static.pmg.org.za/null"
"Ngcobo, Ms BT","ANC","7","https://www.pa.org.za/person/beatrice-thembekile-ngcobo/","https://static.pmg.org.za/images/committee-members/resize/ngcobo_ms_bt-ngcobo_beatrice_thembekile_0010.jpg"
"Ngwenya, Ms W","ANC","436","https://www.pa.org.za/person/winnie-ngwenya/","https://static.pmg.org.za/WINNIE_NGWENYA.jpg"
"Ngwenya-Mabila, Ms PC","ANC","0","https://www.pa.org.za/person/phumuzile-catherine-ngwenya-mabila/","https://static.pmg.org.za/images/committee-members/resize/ngwenya-mabila_ms_pc-ngwenya-mabila_phumuzile_catherine.jpg"
"Nhlengethwa, Ms DG","ANC","1","https://www.pa.org.za/person/dumisile-goodness-nhlengethwa/","https://static.pmg.org.za/images/committee-members/resize/nhlengethwa_ms_dg-nhlengethwa_dumisile_goodness_anc.jpg"
"Nkoana-Mashabane, Ms ME","ANC","5","https://www.pa.org.za/person/maite-emily-nkoana-mashabane/","https://static.pmg.org.za/279.jpg"
"Nkwinti, Mr GE","ANC","1","https://www.pa.org.za/person/gugile-ernest-nkwinti/","https://static.pmg.org.za/4164.jpg"
"November, Ms NT","ANC","8","https://www.pa.org.za/person/nomathemba-theresia-november/","https://static.pmg.org.za/November.jpg"
"Ntuli, Mr ZC","ANC","47","https://www.pa.org.za/zwelifile-christopher-ntuli/","https://static.pmg.org.za/images/committee-members/resize/ntuli_mr_zc-ntuli_zwelifile_christopher_anc.jpg"
"Ntuli, Ms BM","ANC","327","https://www.pa.org.za/person/bongi-maria-ntuli/","https://static.pmg.org.za/images/committee-members/resize/ntuli_ms_bm-ntuli_bongi_maria_anc.jpg"
"Mnguni, Mr BA","ANC","70","https://www.pa.org.za/person/bafumani-aaron-mnguni/","https://static.pmg.org.za/images/committee-members/resize/mnguni_mr_ba-mnguni_bafumani_aaronanc.jpg"
"Nxesi, Mr TW","ANC","7","https://www.pa.org.za/person/thembelani-waltermade-nxesi/","https://static.pmg.org.za/nxesi_t.jpg"
"Nxumalo, Ms MD","ANC","65","https://www.pa.org.za/person/muntu-doreen-nxumalo/","https://static.pmg.org.za/images/committee-members/resize/nxumalo_ms_md-nxumalo_muntu_doreen_anc.jpg"
"Nyambi, Mr AJ","ANC","84","https://www.pa.org.za/person/archibold-jomo-nyambi/","https://static.pmg.org.za/427.jpg"
"Nzimande, Mr LP","ANC","44","https://www.pa.org.za/person/lewis-paul-musawenkosi-nzimande/","https://static.pmg.org.za/673.jpg"
"Nzimande, Dr BE","ANC","22","https://www.pa.org.za/person/bonginkosi-emmanuel-nzimande/","https://static.pmg.org.za/nzimande_b.jpg"
"Mashamaite, Mr TA","ANC","138","https://www.pa.org.za/person/tlhalefi-andries-mashamaite/","https://static.pmg.org.za/images/committee-members/resize/mashamaite_mr_ta-mashamaite-taanc.jpg"
"Mjobo, Ms LN","ANC","136","https://www.pa.org.za/person/lindiwe-ntombikayise-mjobo/","https://static.pmg.org.za/519.jpg"
